;Degree;MS_RGA;w_MS_RGA;Grad_RGA;MS_A;w_MS_A;Grad_A;MS_D;w_MS_D;Grad_D;w_0.01_RGA;w_0.01_A;w_0.01_D;w_0.02_RGA;w_0.02_A;w_0.02_D;w_0.1_RGA;w_0.1_A;w_0.1_D;w_0.00666666666667_RGA;w_0.00666666666667_A;w_0.00666666666667_D;w_0.005_RGA;w_0.005_A;w_0.005_D
706;1.0;1.03736150906;0.026034039183;0.819733817756;0.99999999999;1000.0;1.13949732861;0.999999999999;1000.0;0.835551400582;1.01792717742;0.899778317226;0.98930315604;1.01792717742;0.899778317226;0.98930315604;1.01792717742;0.899778317226;0.98930315604;1.01792717742;0.899778317226;0.98930315604;1.01792717742;0.899778317226;0.98930315604
707;1.0;1.08785549603;0.0135367108195;0.916201286152;1.07072632796;0.0147338699328;0.980419525671;0.999999999998;1000.0;1.04947585651;1.08110243222;1.05969022698;0.950272449139;1.08110243222;1.05969022698;0.950272449139;1.08110243222;1.05969022698;0.950272449139;1.08110243222;1.05969022698;0.950272449139;1.08110243222;1.05969022698;0.950272449139
708;1.0;1.06187815493;0.0153999301812;0.986283058098;1.00511733277;0.0513772763152;1.1160033916;0.999999999996;1000.0;1.09683663956;1.04912387431;0.933778260554;0.928129829032;1.04912387431;0.933778260554;0.928129829032;1.04912387431;0.933778260554;0.928129829032;1.04912387431;0.933778260554;0.928129829032;1.04912387431;0.933778260554;0.928129829032
709;1.0;1.06206043161;0.0155998101111;0.855091035057;0.999999999989;1000.0;1.14058824965;0.999999999998;1000.0;0.905875997528;1.05678179756;0.898797587883;0.9827547297;1.05678179756;0.898797587883;0.9827547297;1.05678179756;0.898797587883;0.9827547297;1.05678179756;0.898797587883;0.9827547297;1.05678179756;0.898797587883;0.9827547297
710;1.0;1.17695350647;0.00950381097299;1.0067436186;1.03477899113;0.0197847074538;1.04291010524;0.99999999998;1000.0;1.20386406985;1.17640934946;1.00892961411;0.835383212364;1.17640934946;1.00892961411;0.835383212364;1.17640934946;1.00892961411;0.835383212364;1.17640934946;1.00892961411;0.835383212364;1.17640934946;1.00892961411;0.835383212364
711;1.0;1.13556293073;0.0102872958579;1.02422660277;0.999999999989;1000.0;1.14126958518;0.999999999982;1000.0;1.19467679119;1.13542843884;0.898182534842;0.846380459815;1.13542843884;0.898182534842;0.846380459815;1.13542843884;0.898182534842;0.846380459815;1.13542843884;0.898182534842;0.846380459815;1.13542843884;0.898182534842;0.846380459815
712;1.0;1.14034438384;0.0119208611848;0.511550361337;1.00000000003;597.004490468;1.11860503923;1.00000000001;309.848298002;0.70930628634;1.13801733073;0.917623860647;0.995162910545;1.13801733073;0.917623860647;0.995162910545;1.13801733073;0.917623860647;0.995162910545;1.13801733073;0.917623860647;0.995162910545;1.13801733073;0.917623860647;0.995162910545
713;1.0;1.12698270657;0.0101929719735;0.999082076489;0.999999999994;1000.0;1.14191833623;0.999999999991;1000.0;1.17145252623;1.12693005254;0.897595056035;0.87134885147;1.12693005254;0.897595056035;0.87134885147;1.12693005254;0.897595056035;0.87134885147;1.12693005254;0.897595056035;0.87134885147;1.12693005254;0.897595056035;0.87134885147
714;1.0;1.062819717;0.0137630241327;1.03678659219;0.99999999999;1000.0;1.14112584754;0.999999999988;1000.0;1.15610002988;1.05451768086;0.898312476542;0.88575883433;1.05451768086;0.898312476542;0.88575883433;1.05451768086;0.898312476542;0.88575883433;1.05451768086;0.898312476542;0.88575883433;1.05451768086;0.898312476542;0.88575883433
715;1.0;1.06634988222;0.010497892234;0.910812896598;0.99999999999;1000.0;1.14272201071;1.00023407114;0.0227161973785;0.951412555256;1.06625269629;0.896864808039;0.99715549682;1.06625269629;0.896864808039;0.99715549682;1.06625269629;0.896864808039;0.99715549682;1.06625269629;0.896864808039;0.99715549682;1.06625269629;0.896864808039;0.99715549682
716;1.0;1.05727466805;0.0159779240352;0.949705579376;1.02004076446;0.0240956248983;1.08407867366;0.999999999996;1000.0;1.00369025333;1.04608557038;0.984995788147;0.96491798382;1.04608557038;0.984995788147;0.96491798382;1.04608557038;0.984995788147;0.96491798382;1.04608557038;0.984995788147;0.96491798382;1.04608557038;0.984995788147;0.96491798382
717;1.0;1.05446242642;0.0147067514142;1.04036301869;1.00704242437;0.042575809723;1.10390742288;0.999999999989;1000.0;1.15169500494;1.04340778325;0.945658014226;0.889606657627;1.04340778325;0.945658014226;0.889606657627;1.04340778325;0.945658014226;0.889606657627;1.04340778325;0.945658014226;0.889606657627;1.04340778325;0.945658014226;0.889606657627
718;1.0;1.50864005668;0.00658691210322;0.841227448197;0.99999999999;1000.0;1.14199486761;0.999999999994;1000.0;1.15684025035;1.41660351966;0.897525595959;0.918520384633;1.41660351966;0.897525595959;0.918520384633;1.41660351966;0.897525595959;0.918520384633;1.41660351966;0.897525595959;0.918520384633;1.41660351966;0.897525595959;0.918520384633
719;1.0;1.16678481334;0.00975211715375;0.737850836681;1.01204941642;0.0311278636128;1.09644276942;1.00097812417;0.0142532988638;0.908326774357;1.16670805378;0.965485723355;1.00018167596;1.16670805378;0.965485723355;1.00018167596;1.16670805378;0.965485723355;1.00018167596;1.16670805378;0.965485723355;1.00018167596;1.16670805378;0.965485723355;1.00018167596
720;1.0;1.11055719806;0.0126214749887;0.818377298375;1.00673372948;0.0421854334951;1.10766785492;1.0;1000.0;0.977265157448;1.10648493126;0.947642031586;0.971190230117;1.10648493126;0.947642031586;0.971190230117;1.10648493126;0.947642031586;0.971190230117;1.10648493126;0.947642031586;0.971190230117;1.10648493126;0.947642031586;0.971190230117
721;1.0;1.30685209577;0.00698689840703;0.844928014412;0.99999999999;1000.0;1.14090072224;0.99999999999;1000.0;1.15066696146;1.27896665646;0.898515732948;0.890486545364;1.27896665646;0.898515732948;0.890486545364;1.27896665646;0.898515732948;0.890486545364;1.27896665646;0.898515732948;0.890486545364;1.27896665646;0.898515732948;0.890486545364
722;1.0;1.01893020158;0.0263719421388;1.07205811792;0.99999999999;1000.0;1.14047273119;0.999999999991;1000.0;1.12932194337;0.978491545126;0.89890171045;0.907302013563;0.978491545126;0.89890171045;0.907302013563;0.978491545126;0.89890171045;0.907302013563;0.978491545126;0.89890171045;0.907302013563;0.978491545126;0.89890171045;0.907302013563
723;1.0;1.11297700181;0.00926182710752;1.00309987877;0.999999999988;1000.0;1.14096204316;0.999999999998;1000.0;1.07703049257;1.11215505911;0.898460397236;0.969240929694;1.11215505911;0.898460397236;0.969240929694;1.11215505911;0.898460397236;0.969240929694;1.11215505911;0.898460397236;0.969240929694;1.11215505911;0.898460397236;0.969240929694
724;1.0;1.03256474409;0.0393332177104;0.541250065278;1.01289403912;0.0328361049565;1.11183577403;1.00290935686;0.00449847495105;0.555162872216;1.02564410883;0.956251778778;1.00149128948;1.02564410883;0.956251778778;1.00149128948;1.02564410883;0.956251778778;1.00149128948;1.02564410883;0.956251778778;1.00149128948;1.02564410883;0.956251778778;1.00149128948
725;1.0;1.19751087879;0.00943403470922;1.01508131885;1.13085294658;0.0101367932813;0.994231951105;0.999999999979;1000.0;1.2194662776;1.19668560394;1.13082437071;0.815182920557;1.19668560394;1.13082437071;0.815182920557;1.19668560394;1.13082437071;0.815182920557;1.19668560394;1.13082437071;0.815182920557;1.19668560394;1.13082437071;0.815182920557
