;Sample No.;Order;K;TSum;KM;TM;LM;MS Real;MS Ideal;Tr_RSW;Mp_RSW;Ts_RSW;Ys_RSW;Tr_R;Mp_R;Ts_R;Ys_R;Tr_ISW;Mp_ISW;Ts_ISW;Ys_ISW;Tr_I;Mp_I;Ts_I;Ys_I
59;60.0;6.0;8.569615646821314;72.20382666101133;8.247282455011359;26.571452365582697;30.86284703709192;1.2791847172698467;1.2688482323522199;42.250128186649384;;300.4453559939512;0.9981930407715076;42.258912445943885;;300.5078218378232;0.9982561700949075;;;;;44.462456530928556;;339.02623104833026;0.998546914763366
60;61.0;7.0;1.7922988209438513;53.409411789760796;1.6963602602256374;20.141844754108064;27.27558408597126;1.328935286361783;1.2903809853694757;38.40866033279615;;226.96026560288635;0.9980641479420463;38.41627807644165;;227.00527954260974;0.9981180380161532;;;;;39.47300481846903;;271.92514430500887;0.9984892053685605
61;62.0;7.0;7.0754356726850345;92.65429695213388;6.352174596255911;27.844048600808282;47.976625040492095;1.4169242947844658;1.3407212529519292;62.35305516194031;0.0007110276175896768;274.35344271253734;1.002644199694888;62.35303385785044;0.0007110133580745526;274.353348974542;1.0026443338034359;;;;;63.50465839015434;;400.0793478579723;0.9983604827586066
62;63.0;7.0;3.034060180280399;71.93461881055212;2.920632519156638;25.706496949915675;36.92485692050379;1.3064517406345724;1.304233408670652;52.469952985729094;;310.0497221883992;0.9980872470177156;52.46993764539467;;310.0496315409685;0.9980872808401704;;;;;51.009988141442506;;351.4021405299373;0.9984616053126942
63;64.0;7.0;1.0958250666374771;88.14992311351648;1.0769031604082908;26.25069762834299;30.402378367916214;1.2800585912368154;1.268784526852945;41.33733018102784;;320.3643089029657;0.998613081491585;41.2732232313624;;319.8674800430586;0.9980174763691209;;;;;43.88631563535637;;334.6331567195923;0.998547790500134
64;65.0;7.0;9.130534571258869;61.48768225210357;8.798367677571843;20.172403496674505;24.50783831370348;1.2869052623412338;1.2761476607902278;33.4361443960658;;234.0530107724606;0.9983147720655554;33.44537178979942;;234.11760252859594;0.9984068734390728;;;;;34.204304415173965;;265.08335921759823;0.9985322434143926
65;66.0;7.0;7.369026553625746;69.82293246536966;6.82859573574063;28.02588560947685;39.875487073516624;1.351336436312432;1.304178032921178;54.94062885243282;;295.83415535925366;0.9975770262707252;54.94087428491564;;295.8354769187765;0.9975777753602247;;;;;55.50517912145614;;382.3690117255867;0.9984662465316889
66;67.0;7.0;8.35822203167005;69.69408638525941;7.8952248141861086;25.252892930591386;35.584855900676544;1.3142441586671327;1.2987837497728159;50.142351885837414;;284.13999401974536;0.997724266505056;50.14402100658073;;284.14945237062415;0.9977313979629814;;;;;49.91392673521331;;343.85149528702505;0.9984708855767921
67;68.0;7.0;3.2515641188323556;76.45561371485489;2.8893887847874065;21.03484575029429;35.23449552799505;1.4089542792163312;1.3335142563311917;47.47930688382557;0.001871000360164965;202.57837603765577;1.0026791147359884;47.47618777109951;0.0018692818914436415;202.5650678233579;1.0026562236906917;;;;;47.73016701735106;;300.70005220931165;0.998377535051088
68;69.0;7.0;7.363701485729999;73.18511994851785;6.6794068655662775;25.073100049631286;41.70123982986761;1.3867862437123133;1.3344829043939506;53.829262642447276;;254.79184317425046;1.0017305689207927;53.79651234011336;;254.63682507653655;1.001862134451811;;;;;56.82045513090837;;357.96886732472274;0.998381759466874
69;70.0;7.0;8.223807245557536;93.48714827001261;7.53358484226587;30.445972169086183;47.00222689314409;1.384451046421472;1.3184254613215145;61.90728128495133;;313.95835508796745;0.9978156862987898;61.907063373799026;;313.95724996712363;0.9978151472066447;;;;;61.260110162994245;;428.8207711409597;0.9984241803789782
70;71.0;8.0;6.664834004071693;90.26211813067121;6.400981473121275;27.21517479593492;41.35878183115819;1.330712306884479;1.3164033613132338;54.942004592037705;;329.65202755222623;0.9975255570370085;55.05981933701291;;330.3589160220775;0.9981038880696329;;;;;54.598644370060576;;376.1239945493062;0.9984326700423919
71;72.0;8.0;2.792263721231884;83.62134450259339;2.7243279531513878;25.593330133792225;36.47347872930335;1.3003957379086541;1.3022358372601182;50.27993650514468;;321.791593632926;0.9982322584457024;50.279912919304124;;321.7914426835464;0.9982320700628888;;;;;50.70428373286963;;349.2961768264352;0.9984654605901752
72;73.0;8.0;0.12145578143690267;90.81902366761562;0.1075527597819014;25.340318664741442;46.751821673287225;1.4446075103070282;1.3555512769857143;60.92995005153426;0.007618282040728674;243.71980020613705;1.0025294889468412;60.93082562041576;0.00761825096204416;243.72330248166304;1.0025411396445458;;;;;64.38598805260679;;368.7561133922025;0.9983177030199913
73;74.0;8.0;4.682265989949706;91.53748692957959;4.470113212603055;24.647610894368803;35.67527955261172;1.3165160783343712;1.3032221554015642;47.899436090396236;;287.3966165423774;0.9978994960962554;47.90011754652726;;287.40070527916356;0.9979044446265449;;;;;48.983746322567;;337.4435857776838;0.9984578261995408
74;75.0;8.0;8.697659742620012;74.60722977234465;8.089858747631897;17.17557007406832;27.9186057912349;1.3677310381239163;1.326803384230527;36.58855744890444;;185.55625563372965;0.9974451475064761;36.588315084097935;;185.55502649792524;0.9974442163101552;;;;;38.76238189322264;;244.20300592730263;0.998395185651334
